assumptions,downscaling,harmonisation,model,modified,region,scenario,sector,source,unit,variable,2015-01-01,2020-01-01,2030-01-01,2040-01-01,2050-01-01,2060-01-01,2070-01-01,2080-01-01,2090-01-01,2100-01-01
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MAC,SSP1-19,,,Mt H2/yr,Emissions|H2|Solvents production and application,1.0427157503100816e-06,8.85151588029866e-07,5.953204782419939e-07,7.084933523459575e-07,8.319231178238397e-07,1.0740293366667624e-06,1.405947187858508e-06,1.802375410241357e-06,2.4403175631777266e-06,3.311947829852597e-06
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MAC,SSP1-19,,,Mt H2/yr,Emissions|H2|Transportation Sector,4.838930912607101e-05,4.7058956707275856e-05,3.757036577115653e-05,5.7133872443967795e-05,8.761099518414883e-05,0.00011664513361838931,0.0001571774224736892,0.00021489113525707305,0.00029433484050947397,0.0004115389666796911
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MAC,SSP1-19,,,Mt H2/yr,Emissions|H2|Waste,1.8794912758267643e-05,1.7564037975953643e-05,1.2988185348595782e-05,1.3453911395481689e-05,1.5716217095445235e-05,2.0642221731903536e-05,2.7673885550272306e-05,3.5858836274398385e-05,4.679140664094266e-05,6.282087138691714e-05
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MAC,SSP1-19,,,kt NH3/yr,Emissions|NH3|Energy Sector,0.0280625849236227,0.029182734631664844,0.02924293394221272,0.030384627788210904,0.031942386736281414,0.034530200170334924,0.03748576146677686,0.03998897968531714,0.04187857735236754,0.04400184708320073
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MAC,SSP1-19,,,kt NH3/yr,Emissions|NH3|Transportation Sector,0.07259542668206721,0.060347778362888196,0.04245037649843988,0.03315334725833522,0.028291275707054756,0.025538924678923058,0.02357150445314211,0.021647720485196083,0.019624189764676326,0.017988765511350455
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MAC,SSP1-19,,,kt NOx/yr,Emissions|NOx|Energy Sector,1.4160513278113067,1.2737593641360974,0.6893273104949948,0.43071383312477485,0.3961488632875772,0.4610260478135894,0.5993026611564921,0.681283830701788,0.7347252466586094,0.9417866315384726
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MAC,SSP1-19,,,kt NOx/yr,Emissions|NOx|Transportation Sector,3.119975860680361,2.7261391653456557,0.8916699030625678,0.4846595847487231,0.22362232049906455,0.08314899345300043,0.038941310088996664,0.03609808823014855,0.028969957206781128,0.019496078998486172
med,intensity_convergence,aneris_constant_ratio,IMAGE,,MAR,SSP1-19,,,kt CH4/yr,Emissions|CH4|Energy Sector,17.135796543154054,18.342954141507033,14.097359712950688,12.480884542375852,11.916042421303262,11.937152014734295,11.542800813822508,8.271314837096861,6.267018815697341,4.7576788259242
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MAR,SSP1-19,,,kt CH4/yr,Emissions|CH4|Transportation Sector,0.4550151779438489,0.5993727184940272,0.5903006437879378,0.5133074752243311,0.3445485494673026,0.17746532009960997,0.10950643308006104,0.12560934117937558,0.11574023544697536,0.09802724943397956
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MAR,SSP1-19,,,Mt H2/yr,Emissions|H2|Agriculture,0.0006012756493585,0.0008184570395331243,0.0011609523375922654,0.0016076318330732274,0.0023921713592124512,0.0035338302472815337,0.005076412112790714,0.006988130784115702,0.009380556054506798,0.012869182494081017
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MAR,SSP1-19,,,Mt H2/yr,Emissions|H2|Energy Sector,0.0006401193781756,0.0009588935235771583,0.0016474063957482897,0.003466000313096794,0.005717519877115001,0.009314305962345138,0.014600893620533446,0.021338727430503135,0.03246942872340747,0.05063400280297689
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MAR,SSP1-19,,,Mt H2/yr,Emissions|H2|Industrial Sector,0.0005224852537146,0.0006497941665119029,0.0008762906898675775,0.0013839280610974405,0.0020734537335987437,0.003067041307432096,0.004504676628994353,0.006468051796142213,0.009157393771226116,0.012854295985080966
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MAR,SSP1-19,,,Mt H2/yr,"Emissions|H2|Residential, Commercial, Other",0.0014296918903866,0.0017573155877512899,0.002294922486225972,0.003475196183496632,0.005124102805030948,0.007547648382534841,0.011080755765273875,0.015950438913873724,0.022639560814313616,0.03190251806288168
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MAR,SSP1-19,,,Mt H2/yr,Emissions|H2|Solvents production and application,1.5124367253923591e-05,1.8748570515875215e-05,2.426836063447711e-05,3.872050288536475e-05,5.7910376290099225e-05,8.395877469403467e-05,0.00011746946087175013,0.00015949028041480567,0.0002219554494542706,0.000307466646639915
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MAR,SSP1-19,,,Mt H2/yr,Emissions|H2|Transportation Sector,0.0007018765010202,0.0009119256910089931,0.001295312479484566,0.002254367481288732,0.003783424244409575,0.005902169767778004,0.009068604328398571,0.013357290241491475,0.02006568531612131,0.03059284632359744
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MAR,SSP1-19,,,Mt H2/yr,Emissions|H2|Waste,0.0002726161592715,0.00037074612255994356,0.0005254680758462279,0.000728577735719034,0.001084187264813151,0.0016013383609726596,0.002299815508806724,0.0031655446497781885,0.004250666116179305,0.0058320129593322795
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MAR,SSP1-19,,,kt NH3/yr,Emissions|NH3|Energy Sector,0.21322301182878753,0.2902529423623428,0.5073450496529598,0.8067964255533626,1.1735072002630778,1.634577671513828,2.272206509326139,3.1586752818157398,4.389284206554473,6.1081312178584195
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MAR,SSP1-19,,,kt NH3/yr,Emissions|NH3|Transportation Sector,0.3071980261596437,0.353619681316765,0.4790014639672539,0.6280727908917397,0.7478466008512292,0.7914168386967387,0.7579617315566275,0.6655535315902686,0.5443618964497101,0.4287070582316873
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MAR,SSP1-19,,,kt NOx/yr,Emissions|NOx|Energy Sector,61.392716891097116,64.12432760090658,42.885257070576785,41.669464008885456,42.36153098912316,46.005475763121495,47.952769612805454,46.617647209739424,53.56425072534396,57.72455908336662
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MAR,SSP1-19,,,kt NOx/yr,Emissions|NOx|Transportation Sector,88.78852344608256,98.2926528849224,67.57052560947578,48.9913334077231,26.250427892805625,9.467330765475783,3.4781333050223533,2.3452559441971594,1.2331093591488738,0.4930172828263667
med,intensity_convergence,aneris_constant_ratio,IMAGE,,MDA,SSP1-19,,,kt CH4/yr,Emissions|CH4|Energy Sector,7.9789922600395355,7.0867005516017505,4.192791217322609,3.812657039495169,2.9357195394641886,1.999125213013322,1.615572522933393,1.0096898588256735,0.5073767828089597,0.2419928710660459
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MDA,SSP1-19,,,kt CH4/yr,Emissions|CH4|Transportation Sector,0.0352238088358671,0.04241170674688663,0.03996896403629685,0.020963461976252415,0.0063123493727723435,0.002482156381444359,0.0011484282215855764,0.001025813503665096,0.0009237320139041497,0.000898480839203381
med,intensity_convergence,aneris_reduce_offset_2150_cov,IMAGE,,MDA,SSP1-19,,,Mt H2/yr,Emissions|H2|Agriculture,0.0004290622530226,0.000519474616482305,0.0006517849579866306,0.0006725148097590361,0.0007548209409744742,0.0007670269875565726,0.0007511530853744762,0.0007206105352609104,0.0006704807096386342,0.000586280157486404
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MDA,SSP1-19,,,Mt H2/yr,Emissions|H2|Energy Sector,0.00045678061783559996,0.0005299842757989509,0.0007250105894323396,0.0018218031103366275,0.0027502704565449433,0.003487313142868725,0.0035182425678449173,0.0038317834015324593,0.004240434757319173,0.004497833625297209
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MDA,SSP1-19,,,Mt H2/yr,Emissions|H2|Industrial Sector,0.00037283848160000007,0.00041163230188372873,0.00047372146231193605,0.000521965971648235,0.0005696833983158497,0.0005601197234915452,0.000542092745698189,0.0005263023822874977,0.0005153908879868679,0.00045619639634125633
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MDA,SSP1-19,,,Mt H2/yr,"Emissions|H2|Residential, Commercial, Other",0.0010202089911207,0.0011182939455875265,0.0012541418991755622,0.0013294376571383847,0.0014295508578085901,0.0013987394938743019,0.0013503804430831754,0.0013101735031166714,0.0012807720773961072,0.001132213992224078
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MDA,SSP1-19,,,Mt H2/yr,Emissions|H2|Solvents production and application,1.0792545975267485e-05,1.1963102438581073e-05,1.3349371921629684e-05,1.49430412190193e-05,1.6314729313421226e-05,1.5712839753952137e-05,1.4447049468095863e-05,1.3204312577805208e-05,1.261122959557311e-05,1.0911929860262325e-05
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MDA,SSP1-19,,,Mt H2/yr,Emissions|H2|Transportation Sector,0.0005008496738437,0.000550383035739489,0.0006322264106645812,0.0009193286369025653,0.0014760655971267475,0.0017368071980929432,0.0017457408734812229,0.001868862895552145,0.0020375133612485588,0.0021111640466744486
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MDA,SSP1-19,,,Mt H2/yr,Emissions|H2|Waste,0.00019453524125280004,0.00023659601459134907,0.0002891302961799894,0.00028123548071605996,0.0003053827897136494,0.00029938256755042105,0.0002821837142066086,0.0002609849546228653,0.00024096099113575048,0.0002069769747445358
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MDA,SSP1-19,,,kt NH3/yr,Emissions|NH3|Energy Sector,0.006212339455512299,0.007107745981030069,0.01001981035967958,0.016234734846719074,0.0215507317431193,0.026793471025126765,0.031079712650610884,0.03619816258166278,0.041684613131461185,0.04768510715764297
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MDA,SSP1-19,,,kt NH3/yr,Emissions|NH3|Transportation Sector,0.0171635110863431,0.019268168340867867,0.025597415267647444,0.0335645144251253,0.041280426017579995,0.0466349203238233,0.05157354601906657,0.056156993917431175,0.06115623555513245,0.06689280325775042
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MDA,SSP1-19,,,kt NOx/yr,Emissions|NOx|Energy Sector,2.763907108846096,2.7751511573761154,2.1402252270315616,3.3043929735170687,4.130825158832477,4.815346147804879,4.859555310350478,5.180761832716292,5.619252749796043,5.565749707400749
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MDA,SSP1-19,,,kt NOx/yr,Emissions|NOx|Transportation Sector,9.819660375949654,9.919183083790744,6.2378270064456505,2.0691661623223454,0.5178083975033955,0.10878383142625758,0.022869932994252908,0.0124521822348172,0.006845114091896139,0.0034378172060832244
med,intensity_convergence,aneris_constant_ratio,IMAGE,,MDG,SSP1-19,,,kt CH4/yr,Emissions|CH4|Energy Sector,167.49928883131363,133.44932044770835,70.98793513624807,50.85072157850935,42.073082833900315,36.42059471371184,28.811569388637437,16.067718212228733,9.009711925678156,4.818978339534571
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MDG,SSP1-19,,,kt CH4/yr,Emissions|CH4|Transportation Sector,0.2164052912707396,0.2534573154930926,0.24656742266522322,0.2475710866990142,0.20551721389610045,0.13053897309936704,0.09404390125488128,0.11980964619515953,0.11659484910452805,0.09929026506213054
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MDG,SSP1-19,,,Mt H2/yr,Emissions|H2|Agriculture,0.012759170629170102,0.0122293835482221,0.010800154819537944,0.01094832367274791,0.012838088458724653,0.014967869675290612,0.016128310104905102,0.015896840252377708,0.01457364854344869,0.013034993314086718
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MDG,SSP1-19,,,Mt H2/yr,Emissions|H2|Energy Sector,0.0135834411020885,0.012247977003626955,0.01115920857734388,0.01627757363133794,0.02121793433185008,0.028336107640919077,0.035435097124047264,0.0401022558214809,0.04563324230675043,0.051286388106300845
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MDG,SSP1-19,,,Mt H2/yr,Emissions|H2|Industrial Sector,0.0110872251528592,0.009648251094185262,0.008029996090196941,0.009240105980709266,0.010892374846566012,0.01272779494117474,0.01406320505076304,0.014524209796313239,0.014126998388710935,0.013019915002362178
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MDG,SSP1-19,,,Mt H2/yr,"Emissions|H2|Residential, Commercial, Other",0.0303383028999165,0.026213281936319516,0.021261946148185697,0.023538800282607936,0.027337957284168806,0.031787929678874775,0.035033164578207376,0.036153118621337105,0.035103232614827035,0.03231356069769442
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MDG,SSP1-19,,,Mt H2/yr,Emissions|H2|Solvents production and application,0.0003209416224603,0.00028066961141968316,0.00022680334979084733,0.00026531260806688517,0.00031287249888372205,0.0003579224998616741,0.00037530750287207375,0.000364331878827595,0.00034562000657328395,0.00031142814899853144
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MDG,SSP1-19,,,Mt H2/yr,Emissions|H2|Transportation Sector,0.0148939376585031,0.012901976465469705,0.010668440972113554,0.01319307250361445,0.017355451031211395,0.021620417641208037,0.025527637225126226,0.027840971837632563,0.02975426780408975,0.030987014712891565
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MDG,SSP1-19,,,Mt H2/yr,Emissions|H2|Waste,0.005784960851359199,0.0055397921074430605,0.004888568931983951,0.004962073935527817,0.005818901926668649,0.006783050737214306,0.00730716402117848,0.007201384401544797,0.006603990116962328,0.00590715455061172
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MDG,SSP1-19,,,kt NH3/yr,Emissions|NH3|Energy Sector,3.81583107590968,3.6380357873488456,3.956011770298503,4.648535287778879,5.418874353280796,6.0934573448188045,6.528516205404852,6.701118880187386,6.577426420360975,6.186830408455906
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MDG,SSP1-19,,,kt NH3/yr,Emissions|NH3|Transportation Sector,0.007039864911275,0.008612404933240912,0.016463869445610072,0.035613727271178446,0.07492864823579204,0.13970825177416193,0.2231931391689811,0.31099104129374633,0.3838223328871579,0.4342306623067963
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MDG,SSP1-19,,,kt NOx/yr,Emissions|NOx|Energy Sector,12.024169519297049,11.764997946881419,8.627033453649071,10.74387946737238,14.994091545137856,22.290345884208442,30.110303923485183,36.08780703638216,48.61163003195606,58.46830146797284
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MDG,SSP1-19,,,kt NOx/yr,Emissions|NOx|Transportation Sector,13.931214392860221,14.636898375230428,11.323999973996827,10.801441058979032,8.155193184378914,4.132513837929739,2.019562415775574,1.7232176280295974,1.0902764085353625,0.4993694811870645
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MDV,SSP1-19,,,kt CH4/yr,Emissions|CH4|Energy Sector,0.1037760251512051,0.09273985466153618,0.05116386776962089,0.0515818364614045,0.06822483022089419,0.10658403965277921,0.16595024749391832,0.1994417454526743,0.1513785686437404,0.12909035284259185
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MDV,SSP1-19,,,kt CH4/yr,Emissions|CH4|Transportation Sector,0.4165722895881169,0.3722132027976262,0.18996148106140515,0.09348640041617835,0.0381038553400694,0.013358943770348845,0.005463946414791788,0.0051360185125672924,0.004411872822822151,0.0027886966315122837
med,intensity_convergence,aneris_reduce_offset_2150_cov,IMAGE,,MDV,SSP1-19,,,Mt H2/yr,Emissions|H2|Agriculture,0.0007535339812456,0.0005362115937794475,0.00025984311644056075,0.00018825214454462472,0.00015136842196257765,0.00013144321764219408,0.00011625340080700185,9.893188791498999e-05,8.243948560781542e-05,6.902114112700598e-05
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MDV,SSP1-19,,,Mt H2/yr,Emissions|H2|Energy Sector,0.0008022139330335,0.0005360358078296225,0.00029376217044331716,0.0004534710441979092,0.0004480564082386842,0.0004193747321129438,0.00039819800176139875,0.0003931915681363973,0.00038008580956098455,0.00037372975807210894
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MDV,SSP1-19,,,Mt H2/yr,Emissions|H2|Industrial Sector,0.0006547918476221,0.000422154815710004,0.000191599919348826,0.0001569642437549568,0.00012650792573626302,0.00010996520298803695,9.968842625547453e-05,8.888698841701749e-05,7.865209413845874e-05,6.796434834084253e-05
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MDV,SSP1-19,,,Mt H2/yr,"Emissions|H2|Residential, Commercial, Other",0.001791726345923,0.0011469014007297945,0.0005072672909668183,0.00039980231383301144,0.0003174621281121776,0.0002745985201152796,0.0002483052788465465,0.00022123834895354375,0.000195426418915542,0.00016867775980047606
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MDV,SSP1-19,,,Mt H2/yr,Emissions|H2|Solvents production and application,1.8954242838254003e-05,1.2272749319257376e-05,5.403475985745461e-06,4.498282970979784e-06,3.626768823635625e-06,3.0873608852202406e-06,2.6577237675209544e-06,2.229382253799756e-06,1.924037350257217e-06,1.6256643148468986e-06
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MDV,SSP1-19,,,Mt H2/yr,Emissions|H2|Transportation Sector,0.0008796095346964,0.0005645016724410879,0.000256558192234462,0.00026170587291640283,0.00027762973385091525,0.00025277376608305146,0.00023664434883452707,0.00022650817237822028,0.00021351035546385267,0.0002020032460263471
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MDV,SSP1-19,,,Mt H2/yr,Emissions|H2|Waste,0.0003416495247511,0.00024255901677485724,0.00011683532276085925,8.446700042056568e-05,6.772210293097432e-05,5.8701322660249524e-05,5.184542517437721e-05,4.406745817634604e-05,3.676483565565813e-05,3.083552461810457e-05
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MDV,SSP1-19,,,kt NH3/yr,Emissions|NH3|Energy Sector,0.0051487089074757,0.005507698384342727,0.006455299421246619,0.008228997129029813,0.010271737835475888,0.012520526801171964,0.015148303272136617,0.01778807120203155,0.019852651324540244,0.021598236525873404
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MDV,SSP1-19,,,kt NH3/yr,Emissions|NH3|Transportation Sector,0.013516174764940499,0.011561597614548193,0.009513744614786766,0.00911133875169516,0.009221823227143617,0.009371100963125501,0.009618087112248505,0.009696541974804972,0.00933748956807064,0.00882975688697747
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MDV,SSP1-19,,,kt NOx/yr,Emissions|NOx|Energy Sector,12.004255558037872,8.875808158755076,3.5856169081661005,1.753139989606883,1.2203942336142244,1.0202237984535856,0.9410963577805777,0.7494174134991052,0.5478464506697723,0.4622744673970605
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MDV,SSP1-19,,,kt NOx/yr,Emissions|NOx|Transportation Sector,3.481461937983071,2.8172501788514053,0.873182003754535,0.4714463078933621,0.2089921289532048,0.07086069713583254,0.029893879059749048,0.024641612256723542,0.017016739563788172,0.009569619310303453
med,intensity_convergence,aneris_constant_ratio,IMAGE,,MEX,SSP1-19,,,kt CH4/yr,Emissions|CH4|Energy Sector,46.56474919082692,56.483533136036,39.20992722643471,49.31356664905098,56.67511080576528,64.18825048226942,65.16993391693087,54.03388716900272,40.562450708567596,26.512207859462052
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MEX,SSP1-19,,,kt CH4/yr,Emissions|CH4|Transportation Sector,17.126965814373126,19.16782703060824,12.653623419738185,6.913815116622546,2.6272775232889947,0.8221326259033432,0.4943564814855861,0.39398594691766414,0.28645503874522366,0.24844408761504733
med,intensity_convergence,aneris_reduce_offset_2150_cov,IMAGE,,MEX,SSP1-19,,,Mt H2/yr,Emissions|H2|Agriculture,0.0322636882448693,0.03147594896637928,0.016966505222827524,0.02406421204306622,0.015441919010993623,0.018609900706885295,0.02390449975723069,0.02681290817737855,0.031229171306085622,0.034936308242141896
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MEX,SSP1-19,,,Mt H2/yr,Emissions|H2|Energy Sector,0.034347993435278,0.03294665162076765,0.027066107962556745,0.06656196615388632,0.07305340242232682,0.08848570204253328,0.11766536969562245,0.16949596817961254,0.23553228083569,0.3193937715377998
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MEX,SSP1-19,,,Mt H2/yr,Emissions|H2|Industrial Sector,0.0280358956102298,0.025779194996721495,0.016993284335157708,0.026016826304262143,0.02149733450938728,0.02581939117075474,0.0328391683149651,0.03903361422469414,0.046036238470315405,0.05081886919508165
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MEX,SSP1-19,,,Mt H2/yr,"Emissions|H2|Residential, Commercial, Other",0.0767154523667484,0.07003891287350164,0.04499415127099986,0.06627440462508541,0.053951720558246485,0.06448016103916947,0.08180007335271659,0.09715342713054978,0.11438539415879097,0.1261251409110992
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MEX,SSP1-19,,,Mt H2/yr,Emissions|H2|Solvents production and application,0.0008115543519882,0.0007498851157666722,0.0004799083009285804,0.0007468988459911722,0.0006173695245330012,0.0007259310186409408,0.0008762229368928022,0.0009789953494753205,0.0011261584823511774,0.001215555275495363
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MEX,SSP1-19,,,Mt H2/yr,Emissions|H2|Transportation Sector,0.0376618022690176,0.034473669428927975,0.022800394353619812,0.0412538246905445,0.04537912282416439,0.054831716084051255,0.07198425529520674,0.09735373752920151,0.12926120852525186,0.16620965146313502
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MEX,SSP1-19,,,Mt H2/yr,Emissions|H2|Waste,0.014628237119920702,0.014802411498246506,0.010346217429528836,0.013972685891429667,0.011484986611987581,0.0137601843646829,0.017062249965061452,0.019351509369307324,0.021518858971348403,0.023056595559049684
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MEX,SSP1-19,,,kt NH3/yr,Emissions|NH3|Energy Sector,3.856629287090748,4.391048968774707,5.7823659642940175,7.669427798892273,10.096010663119376,13.284389536689323,17.372653789839376,22.413971821619054,28.356992412271893,35.11240079118544
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MEX,SSP1-19,,,kt NH3/yr,Emissions|NH3|Transportation Sector,14.424471071680246,13.79879471091998,12.8152441151003,12.018296405925954,11.330754634914632,10.692556343258708,10.090067181275028,9.493582604828184,8.91183359249576,8.311915843358573
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MEX,SSP1-19,,,kt NOx/yr,Emissions|NOx|Energy Sector,410.0888941778134,404.8461793161951,219.19859525030404,225.63082856601582,195.7447548356748,179.4489369498347,202.2399148414463,272.3127244532457,364.6947761309961,454.8409819727914
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MEX,SSP1-19,,,kt NOx/yr,Emissions|NOx|Transportation Sector,1145.5838990145055,1061.314077488393,386.5205548955431,176.8403502389232,55.475528895296975,12.467452496136067,6.280486276485961,3.8320878965103518,1.765886954988272,0.6004618224940366
med,intensity_convergence,aneris_constant_ratio,IMAGE,,MKD,SSP1-19,,,kt CH4/yr,Emissions|CH4|Energy Sector,7.349643663087727,6.736053787719608,3.4150285192631444,2.698744229860528,2.0609785386496684,1.6029216725835402,1.3662423816467657,1.0849833737632133,0.6639014755139586,0.39839518381787925
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MKD,SSP1-19,,,kt CH4/yr,Emissions|CH4|Transportation Sector,0.190682891180192,0.1954129492806182,0.1277057341210634,0.06447750111924228,0.02977287708963823,0.0192412834679479,0.018365337235573327,0.017182359754973012,0.015045133649761837,0.013217660397664378
med,intensity_convergence,aneris_reduce_offset_2150_cov,IMAGE,,MKD,SSP1-19,,,Mt H2/yr,Emissions|H2|Agriculture,9.745687839575205e-05,0.00010707865764153148,9.380727159192094e-05,0.0001127522476624689,0.00012160559874225567,0.00013103472462293238,0.0001418730901944798,0.0001490011449411201,0.0001517536810690553,0.00015598582875213563
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MKD,SSP1-19,,,Mt H2/yr,Emissions|H2|Energy Sector,0.0001036783171062,0.00012950382125388282,0.0003583928752372791,0.0016307064453669165,0.0023964857921357162,0.002553994607598435,0.0026876366530181484,0.0028964346775995783,0.003154366314582808,0.0034790770667143937
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MKD,SSP1-19,,,Mt H2/yr,Emissions|H2|Industrial Sector,8.462545216539983e-05,8.446808152111589e-05,7.017157903958873e-05,9.600994248576491e-05,0.00010447760181745627,0.00011315108308995748,0.00012584578479702907,0.00013868567696384557,0.0001496631804411429,0.00015817601657230993
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MKD,SSP1-19,,,Mt H2/yr,"Emissions|H2|Residential, Commercial, Other",0.00023156313373630003,0.00022948208028427089,0.0001857840274279297,0.0002445515197210094,0.0002621869465240272,0.00028256531208982775,0.0003134721846057343,0.00034520077417987574,0.00037187873282807103,0.00039257017511262835
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MKD,SSP1-19,,,Mt H2/yr,Emissions|H2|Solvents production and application,2.4514107994408106e-06,2.4573457916188105e-06,1.980247821855937e-06,2.7530331747102685e-06,2.9966460458425745e-06,3.177994681008273e-06,3.3558922164593435e-06,3.478654885886456e-06,3.6613666414912167e-06,3.7834704795029292e-06
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MKD,SSP1-19,,,Mt H2/yr,Emissions|H2|Transportation Sector,0.0001136809428415,0.00011741990973881998,0.00011421454314242237,0.00036957304571886423,0.0007812415889892946,0.0008655306752995959,0.0009615481935885647,0.0010956123708286433,0.001258793380562067,0.0014607967349809729
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MKD,SSP1-19,,,Mt H2/yr,Emissions|H2|Waste,4.41865888152775e-05,4.8563491134258766e-05,4.280957761826292e-05,5.168276405678744e-05,5.5941498223221135e-05,6.041101003387408e-05,6.545541525415329e-05,6.876012310304635e-05,6.996102812184608e-05,7.176469093102638e-05
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MKD,SSP1-19,,,kt NH3/yr,Emissions|NH3|Energy Sector,0.0214956072404385,0.02384320797427103,0.03164882475920414,0.045513399685129644,0.05182005180219484,0.055385522185360664,0.05651068439635725,0.055445006058067604,0.05318766410543996,0.05015334887618255
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MKD,SSP1-19,,,kt NH3/yr,Emissions|NH3|Transportation Sector,0.0341666699618408,0.040098086764024016,0.057785666332294434,0.08045075131480092,0.10253380735245314,0.12309836602396065,0.14027864511479782,0.1528053490110423,0.1620992801301734,0.16883376055627755
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MKD,SSP1-19,,,kt NOx/yr,Emissions|NOx|Energy Sector,8.855971839131778,7.049467664033567,4.746052735576846,8.996568451901608,8.150036801667513,6.8519379013438755,6.165513570371394,5.377503476248041,4.578644747838351,4.212020496451345
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,MKD,SSP1-19,,,kt NOx/yr,Emissions|NOx|Transportation Sector,10.58791366992164,8.237353462950328,1.731178837297635,0.7930947492863918,0.34125213057211734,0.19660324465388007,0.1822257049297904,0.14629057938100987,0.10426958597752711,0.08144485953760607
