assumptions,downscaling,harmonisation,model,modified,region,scenario,sector,source,unit,variable,2015-01-01,2020-01-01,2030-01-01,2040-01-01,2050-01-01,2060-01-01,2070-01-01,2080-01-01,2090-01-01,2100-01-01
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BLZ,SSP2-45,,,kt CH4/yr,Emissions|CH4|Transportation Sector,0.07497720114232598,0.07577568206086545,0.0827202865109717,0.08710897818243904,0.08280512749319809,0.06009543179168222,0.05594480070170672,0.04364901688689659,0.038088664164253515,0.03799319529459533
med,intensity_convergence,aneris_reduce_offset_2150_cov,MESSAGE-GLOBIOM,,BLZ,SSP2-45,,,Mt H2/yr,Emissions|H2|Agriculture,0.0014814273850736997,0.0011847259816641959,0.0010561821336316374,0.0009089766726010034,0.0007323122043370961,0.0005912122601293259,0.0005349232749447162,0.0004710961923104015,0.00043816326584493963,0.0003837562657503829
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BLZ,SSP2-45,,,Mt H2/yr,Emissions|H2|Energy Sector,0.001577130850979,0.0012343483723832524,0.0010547386153213457,0.0009079169080995403,0.0007357411108177705,0.0005953484688817227,0.0005656404807425431,0.0005336947356005166,0.0005094493296101015,0.0004911275034183922
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BLZ,SSP2-45,,,Mt H2/yr,Emissions|H2|Industrial Sector,0.00128730302645,0.0009814733400674914,0.0008121617780150651,0.0006906065148794396,0.0005541504616939149,0.00044112359229529877,0.0003650905038319288,0.000289587662788352,0.0002257190071107389,0.0001763210098851848
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BLZ,SSP2-45,,,Mt H2/yr,"Emissions|H2|Residential, Commercial, Other",0.0035224854372466,0.0026707605679600517,0.002192762708245326,0.0018551749083727223,0.0014761705776468355,0.001172049307944285,0.0009660574277521258,0.0007616696499293286,0.0005917598037415535,0.0004631805882710909
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BLZ,SSP2-45,,,Mt H2/yr,Emissions|H2|Solvents production and application,3.726352772771913e-05,2.92749845208306e-05,2.502820443112196e-05,2.2258816451461546e-05,1.8597240871038865e-05,1.515440486100643e-05,1.2954993012087441e-05,1.0838380790620136e-05,8.901317085658423e-06,7.171730446189834e-06
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BLZ,SSP2-45,,,Mt H2/yr,Emissions|H2|Transportation Sector,0.0017292885062955,0.001314767815314701,0.0010836025382650295,0.0009199763916634374,0.0007359634313482403,0.000585161567108598,0.000505619471631158,0.00042737437396014974,0.00036056833626510123,0.0003156561974426467
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BLZ,SSP2-45,,,Mt H2/yr,Emissions|H2|Waste,0.0006716737063763,0.0005477280370696314,0.0004912783625337043,0.00043023818088850084,0.0003553503511792006,0.00029302773054274334,0.0002662838446586842,0.0002359794049643232,0.0002144098198517573,0.0001845681162026821
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BLZ,SSP2-45,,,kt NH3/yr,Emissions|NH3|Energy Sector,0.0824994308917816,0.07727975076440421,0.07689501976131055,0.08068710733622177,0.08386512756161998,0.08575966466300676,0.08716192423560618,0.08772220286516212,0.08579994740341101,0.08239711622003464
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BLZ,SSP2-45,,,kt NH3/yr,Emissions|NH3|Transportation Sector,0.058360295672687204,0.05168302001857047,0.047906361877438325,0.04107249080714069,0.03066492066073917,0.01858330116285124,0.015333985927449762,0.011632168822364786,0.008533426748391458,0.006007733723043876
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BLZ,SSP2-45,,,kt NOx/yr,Emissions|NOx|Energy Sector,24.001119525636117,19.09991880952514,14.487080161100716,10.867987125679097,6.8166535424602515,4.327948776394969,2.3257351887535007,1.4680664293093464,1.0379351116218507,0.7826415877555001
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BLZ,SSP2-45,,,kt NOx/yr,Emissions|NOx|Transportation Sector,3.0709161231688404,2.242698227724857,1.9830568870307737,1.7463621641471,1.338991830632688,0.8320967515807518,0.6726458070142262,0.4765707938006318,0.38478633144101954,0.31866523753712517
med,intensity_convergence,aneris_constant_ratio,MESSAGE-GLOBIOM,,BOL,SSP2-45,,,kt CH4/yr,Emissions|CH4|Energy Sector,9.49710482511622,10.435777141186717,16.84348923047786,23.826553669054523,27.15900958350805,29.18928071062745,33.70815257467631,42.87926107672523,52.478084228642984,59.44166108081736
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BOL,SSP2-45,,,kt CH4/yr,Emissions|CH4|Transportation Sector,0.5645911656459809,0.6803884646760964,0.9973119686398512,1.3390637845863222,1.5944242404103508,1.420541468967421,1.5848347378441245,1.4569640649126816,1.4750533873723513,1.6828816392525403
med,intensity_convergence,aneris_reduce_offset_2150_cov,MESSAGE-GLOBIOM,,BOL,SSP2-45,,,Mt H2/yr,Emissions|H2|Agriculture,0.0041600640909676,0.004203963427173121,0.0056515816344144135,0.006964685812331588,0.00789317325186247,0.008785426549384995,0.010698452649052994,0.012467731760145003,0.01510948645866047,0.016998211615839212
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BOL,SSP2-45,,,Mt H2/yr,Emissions|H2|Energy Sector,0.0044288133768963,0.004380046942669903,0.005643857434854878,0.006956565772499726,0.007930131468257202,0.008846890697945031,0.011312796027125729,0.014124424934609766,0.01756769302025775,0.021754144436288713
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BOL,SSP2-45,,,Mt H2/yr,Emissions|H2|Industrial Sector,0.0036149345884155006,0.0034827277279708573,0.0043458400238422755,0.005291508067331969,0.005972870007962277,0.006555105806607516,0.00730180130649304,0.007664042629989275,0.007783624386734761,0.007810014078822524
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BOL,SSP2-45,,,Mt H2/yr,"Emissions|H2|Residential, Commercial, Other",0.0098916526898934,0.009477111099284317,0.01173337159940098,0.014214567604650397,0.01591079603707514,0.017416677226804532,0.019321125348565598,0.020157863808216495,0.02040606193714277,0.020516255650929495
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BOL,SSP2-45,,,Mt H2/yr,Emissions|H2|Solvents production and application,0.00010464141892120002,0.00010388137523896752,0.00013392476164969148,0.00017054966074670467,0.00020044899338335075,0.00022519477315453729,0.00025909954903896473,0.0002868416824789766,0.00030695026364348926,0.0003176667136306428
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BOL,SSP2-45,,,Mt H2/yr,Emissions|H2|Transportation Sector,0.0048560942577722,0.004665412843435008,0.005798306948448479,0.0070489669491340745,0.007932527733748944,0.008695513124560444,0.010112377286713091,0.011310617964375757,0.012433726920748437,0.013981767389490186
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BOL,SSP2-45,,,Mt H2/yr,Emissions|H2|Waste,0.0018861576982420003,0.0019435959635523633,0.0026288077431625228,0.003296535372886171,0.0038301176333756016,0.004354398203875478,0.005325670496545847,0.006245280624291899,0.007393641873210873,0.008175313803972361
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BOL,SSP2-45,,,kt NH3/yr,Emissions|NH3|Energy Sector,0.6877159091202264,0.7635699248607709,1.0080422287535051,1.3326297416115627,1.7143542906022198,2.126539908062391,2.5593787831356964,2.998975420633913,3.3627417904765697,3.649721823575589
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BOL,SSP2-45,,,kt NH3/yr,Emissions|NH3|Transportation Sector,0.5766316056086711,0.5992545017837754,0.7223854406427538,0.7648330335814325,0.6927654379777043,0.4991757610434246,0.4780991114945751,0.41389878743470015,0.3412046996693877,0.266108304332778
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BOL,SSP2-45,,,kt NOx/yr,Emissions|NOx|Energy Sector,12.569670510243526,13.952334570537923,19.444178668057816,25.44946548067545,27.35965081700215,29.180229607105428,25.714620366550452,26.17080910993217,29.37519346553645,34.66655404833897
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BOL,SSP2-45,,,kt NOx/yr,Emissions|NOx|Transportation Sector,50.3261166599685,41.86514703573508,45.36041615992833,46.47973878819433,40.736505279263994,28.360483430610994,25.07299419503353,19.101411938472754,16.32914595289123,14.115050686341311
med,intensity_convergence,aneris_constant_ratio,MESSAGE-GLOBIOM,,BRA,SSP2-45,,,kt CH4/yr,Emissions|CH4|Energy Sector,1076.29566971535,1068.545866555256,1256.3860023049917,1269.3755562179615,1035.9006333746609,813.104593262527,698.4971406794023,677.154350280024,644.9430899534535,581.8008631940473
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BRA,SSP2-45,,,kt CH4/yr,Emissions|CH4|Transportation Sector,22.118434669372398,25.635496729455028,31.017831085017804,33.704856540085935,32.556920776014394,24.00408460611631,22.573287969194137,17.920219548112776,15.998461252440672,16.47164585524194
med,intensity_convergence,aneris_reduce_offset_2150_cov,MESSAGE-GLOBIOM,,BRA,SSP2-45,,,Mt H2/yr,Emissions|H2|Agriculture,0.3244951624247681,0.3028574167201894,0.30992604839377,0.2850451230953728,0.24167132638145264,0.20527749027816145,0.19430869831388364,0.18032484107279126,0.17770800423261987,0.16637445877234805
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BRA,SSP2-45,,,Mt H2/yr,Emissions|H2|Energy Sector,0.3454582633006266,0.3155426361694552,0.30950246243123203,0.2847127925616251,0.24280290437826316,0.20671364207882512,0.2054665980613431,0.20428613083575517,0.20661983940638223,0.2129243998392435
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BRA,SSP2-45,,,Mt H2/yr,Emissions|H2|Industrial Sector,0.281973729435973,0.2508989293330493,0.23832072376682317,0.2165666347421147,0.18287593228587046,0.15316452319351453,0.13261763675113045,0.1108475299128381,0.09154595420879799,0.07644256317868911
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BRA,SSP2-45,,,Mt H2/yr,"Emissions|H2|Residential, Commercial, Other",0.7715730758152327,0.6827398561432112,0.6434442125004964,0.58176252049174,0.4871530193711907,0.40695255603195846,0.3509164212426074,0.2915497106862153,0.24000289824663992,0.20080823836655137
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BRA,SSP2-45,,,Mt H2/yr,Emissions|H2|Solvents production and application,0.0081622863222042,0.007483710430700389,0.00734427543387539,0.0069801209058630125,0.006137300241237554,0.005261829644476665,0.004705848383778602,0.004148684123235711,0.0036101504111343413,0.0031092463574839057
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BRA,SSP2-45,,,Mt H2/yr,Emissions|H2|Transportation Sector,0.3787872158861998,0.33610065981140896,0.31797229097142377,0.2884945144479509,0.24287627267277007,0.20317660171156232,0.18366421125526342,0.16358912961064492,0.14623745170327196,0.13685021899243188
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BRA,SSP2-45,,,Mt H2/yr,Emissions|H2|Waste,0.1471249084788549,0.1400184523168138,0.1441607055384487,0.13491797856679355,0.1172696429077461,0.10174348734676686,0.09672652072017975,0.09032751567774568,0.08695923219454815,0.08001803014162887
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BRA,SSP2-45,,,kt NH3/yr,Emissions|NH3|Energy Sector,83.95374152000808,83.85102230042844,79.93961088149912,74.82242582632367,68.31235120165078,61.34683282260084,54.44536800650327,48.196009380367464,41.69037866319649,35.72261051869703
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BRA,SSP2-45,,,kt NH3/yr,Emissions|NH3|Transportation Sector,11.19612018202053,11.662115079918,12.60362431902823,11.729210277591253,9.36055093633432,6.062131214352017,5.315378984803044,4.3157764954896605,3.407380484973814,2.6046048907249952
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BRA,SSP2-45,,,kt NOx/yr,Emissions|NOx|Energy Sector,553.8885802263491,587.22601042987,666.2456779360451,696.0254003446851,598.6817078854025,521.1427985494062,381.78473483766464,330.9253502726348,323.0430566816428,339.3079988438535
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BRA,SSP2-45,,,kt NOx/yr,Emissions|NOx|Transportation Sector,1563.3792008104358,1267.9859776388748,1165.4330542806508,993.2022009292116,725.7028855454886,429.66836522770774,329.0473732790151,222.46116904102183,172.33801038442064,138.15476425155418
med,intensity_convergence,aneris_constant_ratio,MESSAGE-GLOBIOM,,BRB,SSP2-45,,,kt CH4/yr,Emissions|CH4|Energy Sector,0.1768126330796446,0.18713227589521012,0.265386612071509,0.34028386882663475,0.35873693995246714,0.363315582098379,0.40741389898751446,0.5153026731070565,0.6395984121033024,0.7490688299841418
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BRB,SSP2-45,,,kt CH4/yr,Emissions|CH4|Transportation Sector,0.03666092062279199,0.0392436687736898,0.04314536951789232,0.04501875715371795,0.04266736821974405,0.030933973437209418,0.029027737030780813,0.023045247860096707,0.02060209223368595,0.02120725022813176
med,intensity_convergence,aneris_reduce_offset_2150_cov,MESSAGE-GLOBIOM,,BRB,SSP2-45,,,Mt H2/yr,Emissions|H2|Agriculture,0.0002653046380045,0.0002384006218605961,0.00024089594401439948,0.00023119083443220924,0.00020899744403941214,0.00018969790809755468,0.0001947101494854301,0.0001963717190371482,0.00021058758592610853,0.00021420717818749824
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BRB,SSP2-45,,,Mt H2/yr,Emissions|H2|Energy Sector,0.000282443900876,0.00024838606067830333,0.00024056670373001168,0.00023092129193814142,0.00020997603307025786,0.00019102506282810323,0.00020589110199360238,0.00022246529346154915,0.00024484869644967694,0.0002741402448030771
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BRB,SSP2-45,,,Mt H2/yr,Emissions|H2|Industrial Sector,0.0002305394559838,0.00019750039944510522,0.0001852393370209933,0.0001756501583065099,0.00015815116752304208,0.0001415400665956921,0.0001328916312048136,0.00012071171043604784,0.00010848381073987576,9.841982881718652e-05
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BRB,SSP2-45,,,Mt H2/yr,"Emissions|H2|Residential, Commercial, Other",0.0006308319484444002,0.000537433119638439,0.0005001293108283212,0.0004718486711624186,0.0004212900943985576,0.00037606679850582563,0.00035164143154655926,0.0003174943481532076,0.00028440829761877754,0.00025854068235412733
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BRB,SSP2-45,,,Mt H2/yr,Emissions|H2|Solvents production and application,6.673419726261818e-06,5.89096096712848e-06,5.708478435144931e-06,5.6613491897018345e-06,5.307539305249313e-06,4.8624818774356585e-06,4.715570894213069e-06,4.517870240035895e-06,4.278101389939525e-06,4.003155853613991e-06
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BRB,SSP2-45,,,Mt H2/yr,Emissions|H2|Transportation Sector,0.0003096933847657,0.0002645687438482867,0.00024715003982712355,0.00023398852364164583,0.000210039481995926,0.00018775646695030744,0.00018404367040155778,0.0001781467179248242,0.00017329434348869435,0.00017619470837660893
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BRB,SSP2-45,,,Mt H2/yr,Emissions|H2|Waste,0.0001202881432615,0.00011021848652666814,0.00011205166339014506,0.00010942758713440564,0.00010141482648398073,9.402164205181653e-05,9.6926362391692e-05,9.83656462662971e-05,0.00010304845221189905,0.00010302324387551541
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BRB,SSP2-45,,,kt NH3/yr,Emissions|NH3|Energy Sector,0.0207520300387135,0.021410224328845033,0.023200463623856585,0.02608384111438153,0.029229230764588204,0.032287558144453825,0.035768330313875954,0.039609137486916725,0.04291825709343443,0.04599287446621541
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BRB,SSP2-45,,,kt NH3/yr,Emissions|NH3|Transportation Sector,0.029457619362124307,0.02757919159268793,0.025649861087153156,0.021708361694597413,0.01609910227704386,0.009709884505532982,0.008046022123987076,0.006187512496126893,0.0046330105396164,0.003353429775534076
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BRB,SSP2-45,,,kt NOx/yr,Emissions|NOx|Energy Sector,6.547517414278753,5.711495983221289,4.673011043675812,3.720391577159818,2.4919193166274454,1.6928390315089272,0.9821282212322751,0.6756507706459572,0.524168134110303,0.43685917601235064
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BRB,SSP2-45,,,kt NOx/yr,Emissions|NOx|Transportation Sector,1.6832615690072272,1.2933077850961563,1.1363502902448082,0.978325500694696,0.7379018826225422,0.4519742858135006,0.3633700490926215,0.25846822874258313,0.21094616541843286,0.17787431088793446
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BRN,SSP2-45,,,kt CH4/yr,Emissions|CH4|Energy Sector,0.0404571409233451,0.227011350330176,0.645542562940059,1.0997205923674016,1.7824427530615443,2.600765260896639,3.8504855178383988,5.306382149059542,8.472717772665781,13.89290264648445
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BRN,SSP2-45,,,kt CH4/yr,Emissions|CH4|Transportation Sector,0.181669474503691,0.18948715426751006,0.21906686764140945,0.24773270426766691,0.259855718985241,0.2360815925323898,0.1841258253151396,0.14922900611410247,0.08705773203129787,0.03417581572292212
med,intensity_convergence,aneris_reduce_offset_2150_cov,MESSAGE-GLOBIOM,,BRN,SSP2-45,,,Mt H2/yr,Emissions|H2|Agriculture,0.0007461375523003001,0.000675650283490449,0.0006303745859570258,0.0006312560779796224,0.0006439286137737509,0.0006743627525831096,0.0007301071799325919,0.0007588176762237211,0.000783399530267853,0.0007670191590576183
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BRN,SSP2-45,,,Mt H2/yr,Emissions|H2|Energy Sector,0.0007943396785177,0.0006876242915570839,0.0006165165663167925,0.0006274083274407344,0.0006904704032950098,0.0008833823307024334,0.0012976733406623309,0.002034772035669485,0.0031601922657293656,0.004690544412928625
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BRN,SSP2-45,,,Mt H2/yr,Emissions|H2|Industrial Sector,0.0006483646373098001,0.0005469524279175418,0.00046771136956015607,0.00044963793900400315,0.0004397068258308782,0.0004386443563310506,0.0004285071627061999,0.0003947495330439509,0.0003516046772832588,0.00031400341085669256
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BRN,SSP2-45,,,Mt H2/yr,"Emissions|H2|Residential, Commercial, Other",0.0017741393797914,0.0014883538527095679,0.0012627797345890282,0.0012078645940697885,0.001171315313611706,0.0011654688328102795,0.0011338710959028534,0.0010382731707020611,0.0009217955115185717,0.000824860773281859
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BRN,SSP2-45,,,Mt H2/yr,Emissions|H2|Solvents production and application,1.8768194546000085e-05,1.6314161569822205e-05,1.441309565869107e-05,1.4491743990156828e-05,1.4755822516587357e-05,1.5068254437550805e-05,1.5204024978751717e-05,1.4772931242475158e-05,1.386469351834045e-05,1.2771863224438253e-05
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BRN,SSP2-45,,,Mt H2/yr,Emissions|H2|Transportation Sector,0.0008709755917224,0.0007322536278324351,0.0006238233880920132,0.000605146277352184,0.000627938916743954,0.0007086355936002221,0.0008745034221676177,0.0011689456785849302,0.00163155010587564,0.0022966179125344485
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BRN,SSP2-45,,,Mt H2/yr,Emissions|H2|Waste,0.0003382960111777999,0.0003052307982101477,0.0002829090977985381,0.0002801018314659736,0.0002819396957495603,0.00029134802104619975,0.00031248957659628525,0.0003216170187972578,0.00033394075373400464,0.00032869037025579187
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BRN,SSP2-45,,,kt NH3/yr,Emissions|NH3|Energy Sector,0.052177219799135505,0.05740257749082817,0.06018178953996606,0.07265755024635034,0.08093901168937984,0.09196642643486898,0.10275616063624847,0.10307438605734731,0.10300298317228629,0.10902610688723781
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BRN,SSP2-45,,,kt NH3/yr,Emissions|NH3|Transportation Sector,0.0073269920859988,0.006936450946674678,0.009199815031392453,0.012098715140898534,0.014891628097198054,0.0164304952337091,0.016721388531088805,0.020808334596595437,0.023102639439427735,0.024793061693506063
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BRN,SSP2-45,,,kt NOx/yr,Emissions|NOx|Energy Sector,8.523086789415702,6.9081345502767055,5.758072395812858,3.4930005241920776,2.7556905486947825,2.666845267277285,2.811908888896704,3.30551804366487,4.064452288335124,5.509326727122329
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BRN,SSP2-45,,,kt NOx/yr,Emissions|NOx|Transportation Sector,2.36318040843948,2.1553701185604046,2.290072082197789,2.7703095662695776,3.0569085597099996,3.2810909538417867,2.9750958877046134,3.305623474217666,3.33552875608081,2.9851975249121625
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BTN,SSP2-45,,,kt CH4/yr,Emissions|CH4|Energy Sector,5.410442403476078,6.719022824628524,9.132556244291532,10.497749392646654,12.458660134227815,13.4542378116396,15.016775804621536,15.731599572371682,19.11020009236542,23.956342924127817
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BTN,SSP2-45,,,kt CH4/yr,Emissions|CH4|Transportation Sector,0.1421950456666411,0.20361261168568234,0.3253126422108346,0.4376726957147176,0.5050856414689009,0.47094106760928267,0.3658266993667219,0.2882773456192982,0.15989422114164137,0.05893135380008566
med,intensity_convergence,aneris_reduce_offset_2150_cov,MESSAGE-GLOBIOM,,BTN,SSP2-45,,,Mt H2/yr,Emissions|H2|Agriculture,0.0025608785330482,0.0029184458662901737,0.003162293089886915,0.0031661046565595696,0.0029860594732690183,0.0026971208196515774,0.0024441288827257925,0.0020756107026896333,0.0017121204825043268,0.0013226159047771179
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BTN,SSP2-45,,,Mt H2/yr,Emissions|H2|Energy Sector,0.0027263169162215,0.002956738024194797,0.003057412046195796,0.0030971568863484324,0.003144816005178229,0.0034702382170595965,0.0042752355583003,0.005498000167268494,0.006859260935909324,0.00808817950548328
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BTN,SSP2-45,,,Mt H2/yr,Emissions|H2|Industrial Sector,0.0022253042701786004,0.002362540342715753,0.0023462881673383573,0.0022551874304369214,0.0020390315085373335,0.0017543626502968966,0.0014344835410629007,0.0010797670920705046,0.0007684323853438789,0.0005414544088619405
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BTN,SSP2-45,,,Mt H2/yr,"Emissions|H2|Residential, Commercial, Other",0.006089166050330001,0.006428888220956038,0.006334772558569483,0.006058121021214598,0.0054316846830233445,0.004661304678508695,0.0037957811824833633,0.0028400114717271503,0.0020145850424647177,0.0014223555762410691
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BTN,SSP2-45,,,Mt H2/yr,Emissions|H2|Solvents production and application,6.441582569962834e-05,7.046840437847641e-05,7.230372832394722e-05,7.268425561264143e-05,6.842647254531407e-05,6.0265639826121196e-05,5.089745397063794e-05,4.040872420048785e-05,3.030130200394599e-05,2.2023269216683352e-05
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BTN,SSP2-45,,,Mt H2/yr,Emissions|H2|Transportation Sector,0.0029893451800871,0.003162941873099651,0.0031294288085524625,0.003035149305423895,0.0029119112132457705,0.0028341954025845775,0.002927514111503156,0.003197442860593501,0.0035657544414747027,0.0039601923139000825
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BTN,SSP2-45,,,Mt H2/yr,Emissions|H2|Waste,0.0011610928711072,0.001318432898006227,0.0014192220069855607,0.0014048683946993206,0.00130742551484049,0.0011652494303964838,0.0010460995600403635,0.0008797261151121932,0.0007298278621834902,0.0005667799901915269
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BTN,SSP2-45,,,kt NH3/yr,Emissions|NH3|Energy Sector,0.0342616521902481,0.05228389450292713,0.07733472062315602,0.11339805033705028,0.14188056600925816,0.1689038569152644,0.19188804773190943,0.19105611107693862,0.18531120331942494,0.18800007966184132
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BTN,SSP2-45,,,kt NH3/yr,Emissions|NH3|Transportation Sector,0.0179432325450895,0.021806959754479202,0.034950800509988965,0.047816748193559376,0.05662008127937103,0.05606238151281098,0.04969015693967432,0.05257179625646393,0.04852506566200973,0.04275212338142926
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BTN,SSP2-45,,,kt NOx/yr,Emissions|NOx|Energy Sector,1.207331896914497,1.4855317288412226,2.092355989354534,1.84644741478889,1.9596266729029022,2.3798543464409336,3.055962552199367,4.270914339792772,6.105053570035572,9.500053639935581
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BTN,SSP2-45,,,kt NOx/yr,Emissions|NOx|Transportation Sector,10.09778948976984,11.442298704432648,13.760021168810924,16.21882186725787,16.12572568531767,14.54808964585042,10.760293210717398,9.520336139123701,7.480160616072405,5.147550330034871
med,intensity_convergence,aneris_constant_ratio,MESSAGE-GLOBIOM,,BWA,SSP2-45,,,kt CH4/yr,Emissions|CH4|Energy Sector,32.23951202386132,33.400172991236644,34.03554782853926,30.481890726544595,24.530748334760453,19.771015282757904,16.792962142439237,13.028848030457434,10.166953695329282,6.975500514719707
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BWA,SSP2-45,,,kt CH4/yr,Emissions|CH4|Transportation Sector,0.3475225567160485,0.39222350748963974,0.46299218592312463,0.49506588608106006,0.48042009940946134,0.39741591248133235,0.303262098758425,0.2426368327988889,0.2115688332166864,0.19582569983184964
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BWA,SSP2-45,,,Mt H2/yr,Emissions|H2|Agriculture,1.629395793090034e-05,4.466805318158456e-05,0.00012952352505825844,0.00025090547094087055,0.0004061198270914208,0.0005973704607348593,0.0008437990996414193,0.0011408092473873446,0.0014992053526917163,0.0020494272185942195
med,intensity_convergence,aneris_reduce_ratio_2080,MESSAGE-GLOBIOM,,BWA,SSP2-45,,,Mt H2/yr,Emissions|H2|Energy Sector,1.7346583434529072e-05,6.673793085854028e-05,0.0001961190364441223,0.0003600995656186508,0.000550695990969794,0.0007934393989248965,0.0011314624791423967,0.0017716974342251344,0.002927799328438437,0.0041622715339639455
