assumptions,downscaling,harmonisation,model,modified,region,scenario,sector,source,unit,variable,2015-01-01,2020-01-01,2030-01-01,2040-01-01,2050-01-01,2060-01-01,2070-01-01,2080-01-01,2090-01-01,2100-01-01
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BEN,SSP2-26,,,kt NH3/yr,Emissions|NH3|Energy Sector,5.284195230242544,4.861185568208489,4.447006291852623,4.240412729512769,4.14266085565981,4.030355349531768,3.8558729675568686,3.603727203949467,3.256063713206914,2.84298107993874
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BEN,SSP2-26,,,kt NH3/yr,Emissions|NH3|Transportation Sector,0.0200388599597604,0.022634943636844672,0.031445369809719445,0.04630151780363791,0.07089593695579896,0.10488633839520159,0.14326183370423537,0.17702014180185818,0.1962871991201908,0.1995084359642209
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BEN,SSP2-26,,,kt NOx/yr,Emissions|NOx|Energy Sector,0.2340834206347546,0.2896026663424073,0.37605766454658013,0.565035297015102,0.7502413664326736,1.2917509164438428,2.004285691183718,4.469364101738595,9.3915732791832,14.371065845181061
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BEN,SSP2-26,,,kt NOx/yr,Emissions|NOx|Transportation Sector,37.05676263499464,35.688691515418014,33.6656202443011,36.15152055707747,38.29853724756491,39.579296041035214,33.633383886005305,17.83266809838517,6.619396132420457,2.9624747212835567
med,intensity_convergence,aneris_constant_ratio,REMIND-MAGPIE,,BFA,SSP2-26,,,kt CH4/yr,Emissions|CH4|Energy Sector,90.78936635000318,75.93086738228827,60.187526725023666,50.3892970628234,44.61985812130365,40.246155543889195,30.13487343135806,17.674997066110453,11.585480928001827,7.140439100932999
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BFA,SSP2-26,,,kt CH4/yr,Emissions|CH4|Transportation Sector,0.1330539687472265,0.17362432583660467,0.30857561176234843,0.5730672658452077,0.9343918544055694,1.5284842787545339,2.151726436205563,1.5808744975337419,0.9505394754663196,1.032970010686334
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BFA,SSP2-26,,,Mt H2/yr,Emissions|H2|Agriculture,0.007587793211551299,0.008041749882994817,0.009235531466232592,0.010039425002520131,0.011929850014082536,0.01428649577194962,0.015572302363069708,0.015377786337104134,0.015743465711045075,0.0162046585569629
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BFA,SSP2-26,,,Mt H2/yr,Emissions|H2|Energy Sector,0.0080779813343273,0.00820446552934933,0.008745601987508915,0.010976662179821213,0.013694910158025158,0.01675495987026961,0.020788964995659732,0.028534245027072087,0.0356213482615617,0.03685558175762557
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BFA,SSP2-26,,,Mt H2/yr,Emissions|H2|Industrial Sector,0.0065934984486743994,0.006497102448608036,0.006304555382217303,0.0073975526176136295,0.009327741711972084,0.011591082585096375,0.013748361262336303,0.014821845050324193,0.015112801379049605,0.014881025258341956
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BFA,SSP2-26,,,Mt H2/yr,"Emissions|H2|Residential, Commercial, Other",0.0180419852892072,0.017640498946331087,0.016921078705697347,0.019354655978675188,0.024011591551898852,0.029778889882797074,0.0350941804515165,0.03738074072944234,0.03783797455958892,0.0373260599974039
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BFA,SSP2-26,,,Mt H2/yr,Emissions|H2|Solvents production and application,0.0001908618306774,0.00018854815795065199,0.00017961010158335265,0.0002132087717211759,0.00027091156867215893,0.00033238304287874543,0.0003746268489006568,0.0003808484275517798,0.00037942323160910656,0.00036807031068542077
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BFA,SSP2-26,,,Mt H2/yr,Emissions|H2|Transportation Sector,0.008857324848379098,0.008692283753878574,0.008381226810404074,0.01008423207464591,0.013154114903492468,0.01633254610898678,0.020011535842923794,0.02439178864911256,0.02757747378852003,0.027757893504776948
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BFA,SSP2-26,,,Mt H2/yr,Emissions|H2|Waste,0.0034402774249825004,0.0036436268216213695,0.004177936001957136,0.004544846386853833,0.005403786229906772,0.0064726927628447764,0.007057430834499409,0.006971194115606965,0.0071351429356538735,0.007340250907520072
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BFA,SSP2-26,,,kt NH3/yr,Emissions|NH3|Energy Sector,2.296357480858295,2.4808009329957965,2.9338460527756607,3.483203591337456,4.156726740106425,4.879792003078972,5.582459840603436,6.220077553690085,6.66187811256429,6.8506287069445
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BFA,SSP2-26,,,kt NH3/yr,Emissions|NH3|Transportation Sector,0.0034932123245761003,0.004921859097881055,0.009941700022954006,0.020420875921293862,0.04264847235830666,0.08475666247684285,0.15368666291041777,0.25073119109402936,0.3641733462677787,0.4807482639749191
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BFA,SSP2-26,,,kt NOx/yr,Emissions|NOx|Energy Sector,2.603217416468521,3.125354289794032,3.5826814095092816,4.576881430544794,5.069179051505824,7.1919132725924335,9.112034233955244,16.54205867086925,28.137864187520464,34.62943771349627
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BFA,SSP2-26,,,kt NOx/yr,Emissions|NOx|Transportation Sector,6.346666399026361,7.582023006654066,10.31657070848498,15.390433955477702,22.22195450536154,30.91921189999713,35.05502149093932,24.7235828299469,12.138017364174544,7.1385682136371615
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BGD,SSP2-26,,,kt CH4/yr,Emissions|CH4|Energy Sector,44.06836581045621,40.12751021928515,35.582855531892996,41.12070350380303,52.63860052432629,67.9961612458388,74.78112647576997,65.62240958901914,60.49050888146291,51.03562489929407
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BGD,SSP2-26,,,kt CH4/yr,Emissions|CH4|Transportation Sector,1.6259573730539665,2.041394550745261,3.1138792768295165,5.758833552643849,6.531294377857421,6.677167404186612,6.421228728230716,4.849503277294771,3.570175118832884,4.132180098425684
med,intensity_convergence,aneris_reduce_offset_2150_cov,REMIND-MAGPIE,,BGD,SSP2-26,,,Mt H2/yr,Emissions|H2|Agriculture,0.0083100494002902,0.007700205651695804,0.007739305448254807,0.008898690145543758,0.01028191604146,0.012577826443080828,0.014285334045730047,0.01563503307639431,0.019278768646316644,0.02271873027944944
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BGD,SSP2-26,,,Mt H2/yr,Emissions|H2|Energy Sector,0.0088468968606958,0.007889845535721144,0.0073662876189375445,0.009128164802020932,0.011397239088694737,0.014775008915723071,0.018523074111062337,0.027042208092070977,0.042010219925129176,0.0563457753647061
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BGD,SSP2-26,,,Mt H2/yr,Emissions|H2|Industrial Sector,0.007221111105902101,0.0062538328757098674,0.005359217351482565,0.0066995313459797005,0.008280244298421047,0.010571669429779123,0.013166741000361875,0.01585920448524764,0.019397196818726013,0.02177562046541553
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BGD,SSP2-26,,,Mt H2/yr,"Emissions|H2|Residential, Commercial, Other",0.0197593404106447,0.016978984534195593,0.014381745379305725,0.01752493714956136,0.021310520460793767,0.027154362053295373,0.03360410110032771,0.039993543543156415,0.04856169337332257,0.05461976590068354
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BGD,SSP2-26,,,Mt H2/yr,Emissions|H2|Solvents production and application,0.00020902931818760003,0.00018136097267371383,0.00015242506713959405,0.0001926839668600703,0.0002399774618932538,0.000302612419975028,0.00035838144693753116,0.00040744194120953536,0.0004869318526944665,0.0005386026332816215
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BGD,SSP2-26,,,Mt H2/yr,Emissions|H2|Transportation Sector,0.0097004234290934,0.00836593890384244,0.007118503127135896,0.008943719868572664,0.011354003424166741,0.0146809303033295,0.018581158087291643,0.024633161612944654,0.033836566877583914,0.0416320294234183
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BGD,SSP2-26,,,Mt H2/yr,Emissions|H2|Waste,0.0037677457141010004,0.003507618050362627,0.0035524627363758394,0.004117416711054834,0.004798529757590713,0.0059049149473127645,0.006759669056790864,0.007458681585628937,0.009157531126468403,0.010741095798723767
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BGD,SSP2-26,,,kt NH3/yr,Emissions|NH3|Energy Sector,0.3301443127480239,0.428842263911512,0.6763794291502838,1.0228992475744205,1.5140045747126896,2.1802346179298593,3.0308846332241663,4.106170176854501,5.3721793664043,6.811227117848509
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BGD,SSP2-26,,,kt NH3/yr,Emissions|NH3|Transportation Sector,0.2409268795670177,0.270588638972951,0.3530276870169732,0.4778724082811266,0.6606461883118309,0.9178432304846886,1.2539619534064919,1.686118568818389,2.1988420896730876,2.812240917605672
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BGD,SSP2-26,,,kt NOx/yr,Emissions|NOx|Energy Sector,147.99455521275453,148.9501305098426,141.97277832466807,116.2020374146571,92.76977169468587,78.592250817655,72.07509174224202,74.13901532350478,93.36047307095959,93.07237574070128
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BGD,SSP2-26,,,kt NOx/yr,Emissions|NOx|Transportation Sector,242.2077851639646,233.08505129328242,150.57752360319753,172.53616094831514,185.555215136635,190.06396516479688,167.13400730830315,94.92505811690067,45.20397536543949,34.980107662034435
med,intensity_convergence,aneris_constant_ratio,REMIND-MAGPIE,,BGR,SSP2-26,,,kt CH4/yr,Emissions|CH4|Energy Sector,42.16428811080013,37.11000388087396,27.984199989663793,22.907404050437677,14.0646288344232,8.538715400596793,5.741144593535297,4.396117484262036,3.2484140801717767,2.144463089318865
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BGR,SSP2-26,,,kt CH4/yr,Emissions|CH4|Transportation Sector,0.4969376828420494,0.5243455343990564,0.5081988058937582,0.5235919033457044,0.39584598290432355,0.3020282587319277,0.23383755251988755,0.1483401419486429,0.09565884473515868,0.10292867209952773
med,intensity_convergence,aneris_reduce_offset_2150_cov,REMIND-MAGPIE,,BGR,SSP2-26,,,Mt H2/yr,Emissions|H2|Agriculture,0.00019859883462209997,0.00022248452494396293,0.00024552219790830706,0.0002904766374627624,0.0003331837449842785,0.00039155244187845476,0.0004898052066551859,0.0006125132084000916,0.000719827903419913,0.0008602844516883555
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BGR,SSP2-26,,,Mt H2/yr,Emissions|H2|Energy Sector,0.00021127695953149998,0.00028157593425046687,0.00036287682467315576,0.0005033376929611502,0.0006577041791950604,0.0009694804527767092,0.0017965597081650048,0.003406214527895236,0.005175492317285059,0.006627489088021188
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BGR,SSP2-26,,,Mt H2/yr,Emissions|H2|Industrial Sector,0.0001724507952242,0.00018101484652700115,0.00017237088848538285,0.00022342465164216547,0.0002755964111959036,0.0003394134319972755,0.0004632267876706984,0.0006320440878173293,0.0007359395125074701,0.0008343922271215398
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BGR,SSP2-26,,,Mt H2/yr,"Emissions|H2|Residential, Commercial, Other",0.0004718822237949,0.0004911608367246685,0.0004618635828754098,0.0005831979460975131,0.0007075585134469889,0.0008696673818169773,0.001179625914159866,0.0015911535624945523,0.0018406807879333728,0.0020929051453257314
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BGR,SSP2-26,,,Mt H2/yr,Emissions|H2|Solvents production and application,4.995515308547375e-06,5.2491912897348965e-06,4.896245474636158e-06,6.412140217721742e-06,7.966269472048064e-06,9.688558670713557e-06,1.2575406398979435e-05,1.6203143719811877e-05,1.845220405847434e-05,2.0638027349490553e-05
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BGR,SSP2-26,,,Mt H2/yr,Emissions|H2|Transportation Sector,0.00023166043422209997,0.0002590632032522594,0.0002668825351448549,0.0003641239170280375,0.0004796849167000522,0.0006525679220263181,0.0010751064827777975,0.0018550953908075267,0.0026920855075055054,0.0034709271587028347
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BGR,SSP2-26,,,Mt H2/yr,Emissions|H2|Waste,9.004397831222681e-05,0.00010154843117939839,0.0001141905430464558,0.00013715155128900917,0.00015947040837234125,0.00018927299186541176,0.00023744811246487378,0.0002968786984481949,0.00034719438192582365,0.00041157435029036323
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BGR,SSP2-26,,,kt NH3/yr,Emissions|NH3|Energy Sector,0.4763808103285127,0.4852789103916438,0.489400841219634,0.466797722065908,0.4242987748432231,0.38084954155599715,0.33877610865225805,0.29636572406201145,0.254451799512375,0.21203169730151367
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BGR,SSP2-26,,,kt NH3/yr,Emissions|NH3|Transportation Sector,0.5321317338311974,0.5855081157314377,0.685240414126463,0.7512949526343685,0.781844934571756,0.8027763984416764,0.8087458978931988,0.7921025284202333,0.766295582464691,0.7339438659900451
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BGR,SSP2-26,,,kt NOx/yr,Emissions|NOx|Energy Sector,39.336742691359106,31.79730066027538,19.012389252009164,15.14487329366637,11.060570717661516,8.115165816637143,9.192916373892174,13.093042133787565,15.81309631343109,16.87979462171939
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BGR,SSP2-26,,,kt NOx/yr,Emissions|NOx|Transportation Sector,38.34328390470712,30.1468401034935,8.859779574037361,7.422189095553396,5.248764019314055,3.518946431449366,2.3293855105322288,1.2487008249933733,0.6536826971540659,0.6484019136358815
med,intensity_convergence,aneris_constant_ratio,REMIND-MAGPIE,,BHR,SSP2-26,,,kt CH4/yr,Emissions|CH4|Energy Sector,0.4466794503063887,0.4798568955149074,0.6200109087857871,0.7982502798719454,0.9958290355656774,1.263719631253656,1.3455386971721426,1.1238838641573385,1.0680501866235004,0.9781420763647661
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BHR,SSP2-26,,,kt CH4/yr,Emissions|CH4|Transportation Sector,0.184611823219937,0.22204503750330662,0.33122599412700204,0.4870900088944399,0.5761311323581327,0.6827408161623718,0.7037449580513887,0.3791348959715578,0.17018249689101894,0.1415027026759802
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BHR,SSP2-26,,,Mt H2/yr,Emissions|H2|Agriculture,0.0019007645996511,0.0020534907462351794,0.002421014743847747,0.0025488614364242604,0.0026873367397161193,0.0028515202010879273,0.0027835431113757757,0.0024652905471225593,0.0023045388689408937,0.0022198156364947753
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BHR,SSP2-26,,,Mt H2/yr,Emissions|H2|Energy Sector,0.0020235581715059,0.0020950407917996617,0.00229258396584948,0.002786812085729984,0.0030849369582458016,0.003344214515661549,0.003716019568405915,0.004574468846974935,0.005214276395016184,0.005048708455664139
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BHR,SSP2-26,,,Mt H2/yr,Emissions|H2|Industrial Sector,0.0016516908262622998,0.0016590592781020243,0.0016526846981746023,0.0018781291345093447,0.00210118173921508,0.0023135278707586216,0.0024575143348897718,0.0023761647933235957,0.0022122218090880183,0.00203849605589791
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BHR,SSP2-26,,,Mt H2/yr,"Emissions|H2|Residential, Commercial, Other",0.0045195705772456,0.004504567024878938,0.00443571452039162,0.004913860726776688,0.005408888802483208,0.0059437322785264755,0.006273071378119636,0.005992695225734786,0.005538747610914763,0.005113157512064758
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BHR,SSP2-26,,,Mt H2/yr,Emissions|H2|Solvents production and application,4.781145203377137e-05,4.814647349206289e-05,4.7083235617487004e-05,5.4130551900246524e-05,6.102596519214287e-05,6.63421581049154e-05,6.696440643657867e-05,6.105573375437713e-05,5.5540222278308085e-05,5.0420576781478287e-05
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BHR,SSP2-26,,,Mt H2/yr,Emissions|H2|Transportation Sector,0.0022187860224997997,0.0022196069900140415,0.0021970661627551563,0.0025602372889448628,0.0029631165703570693,0.0032599026317158297,0.003577054403703428,0.0039103707559635876,0.004036808757315498,0.003802450130094506
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BHR,SSP2-26,,,Mt H2/yr,Emissions|H2|Waste,0.0008617996511068,0.000930413662423834,0.0010952098096977717,0.0011538692392259332,0.001217265368136077,0.0012919203185518873,0.0012615130714369984,0.0011175873157955821,0.0010444469173726697,0.001005513549269246
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BHR,SSP2-26,,,kt NH3/yr,Emissions|NH3|Energy Sector,0.624836328978292,0.6847553723553725,0.823282792965282,0.9374913160416657,0.983024678162539,1.0126344966711291,1.0274157888018296,1.016764614416982,0.984703644239173,0.938442033199219
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BHR,SSP2-26,,,kt NH3/yr,Emissions|NH3|Transportation Sector,0.209184421671279,0.216261245396609,0.23308712270693022,0.24194066900937744,0.234711926246004,0.21703577204139443,0.18558004953099763,0.14333185053610864,0.10056118514945873,0.06585590864737445
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BHR,SSP2-26,,,kt NOx/yr,Emissions|NOx|Energy Sector,26.10923193225876,25.71871481616084,19.607651211334822,15.716756041568367,10.005864646872958,8.14890183647052,5.990159669671465,6.318526327201359,6.357711274154817,4.743757299743327
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BHR,SSP2-26,,,kt NOx/yr,Emissions|NOx|Transportation Sector,21.3621973690453,22.327743957103074,22.974642549386456,24.452677487731183,23.076388030247397,20.957425432598523,15.675248908929337,7.304072648707983,2.411965790800695,0.977885790503585
med,intensity_convergence,aneris_constant_ratio,REMIND-MAGPIE,,BHS,SSP2-26,,,kt CH4/yr,Emissions|CH4|Energy Sector,0.6214173352117816,0.6461866659345061,0.6215493153809929,0.6014028760653286,0.6605026839610588,0.5794748455533625,0.42634674764760944,0.24046634251607427,0.16724781469770586,0.11318954722706268
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BHS,SSP2-26,,,kt CH4/yr,Emissions|CH4|Transportation Sector,0.2081915866591812,0.21168852652104198,0.2447407016865458,0.4827732533928052,0.307600081365552,0.16252598175014513,0.08342547896192491,0.022727622359485868,0.007774571071336337,0.007067137158515545
med,intensity_convergence,aneris_reduce_offset_2150_cov,REMIND-MAGPIE,,BHS,SSP2-26,,,Mt H2/yr,Emissions|H2|Agriculture,0.0015552846075026,0.0012502246027371168,0.000640517928847672,0.000540526380938545,0.0003974146120007342,0.0003050433498683908,0.00024480262723111304,0.00016882112234125728,0.00015616491272296552,0.0001259061072562963
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BHS,SSP2-26,,,Mt H2/yr,Emissions|H2|Energy Sector,0.0016557594123475,0.0013459813642087053,0.000764940467046753,0.0006884103482658793,0.0005958820609933272,0.0005854137342051151,0.000679456549576317,0.0007144483474962272,0.0007046942663444756,0.0006678557868190929
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BHS,SSP2-26,,,Mt H2/yr,Emissions|H2|Industrial Sector,0.0013514820924751,0.0010682281963391399,0.0005615700648288037,0.0005278546916557507,0.00044545643982642945,0.00037512647765123463,0.0003388639813640851,0.0002767773933385936,0.0002340147394966932,0.00017259353030920117
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BHS,SSP2-26,,,Mt H2/yr,"Emissions|H2|Residential, Commercial, Other",0.0036981005183924,0.00290035953376567,0.0015071864023724034,0.0013809972478200237,0.0011466256165187652,0.0009636645528582214,0.0008649033639237959,0.0006979665904095484,0.0005858609669311096,0.0004329161704684041
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BHS,SSP2-26,,,Mt H2/yr,Emissions|H2|Solvents production and application,3.912131750776614e-05,3.099868394316165e-05,1.5996411173856214e-05,1.5210767996080603e-05,1.2934883608077645e-05,1.0754598217779874e-05,9.231675345910473e-06,7.110625978557051e-06,5.874444938127868e-06,4.268963543865312e-06
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BHS,SSP2-26,,,Mt H2/yr,Emissions|H2|Transportation Sector,0.0018155029553734998,0.0014289218750322401,0.000745422836272108,0.0006976592642416611,0.0006035917324594473,0.0005466882501562208,0.0005634468048002616,0.0005317616982028319,0.0004913115453128683,0.00042285153707822626
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BHS,SSP2-26,,,Mt H2/yr,Emissions|H2|Waste,0.0007051602983154999,0.0005990742450234435,0.0003721472445470727,0.0003242991145172174,0.00025805996467575783,0.00020947124105695955,0.00017393978406504012,0.00013016920458106543,0.00011047913675674988,8.513390680349953e-05
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BHS,SSP2-26,,,kt NH3/yr,Emissions|NH3|Energy Sector,0.1327247034481639,0.13288291986752135,0.13271843085917187,0.13349183920926153,0.13451777796795386,0.1345042900112993,0.13474984270107027,0.13253248841742687,0.1271195443570719,0.1191771117805628
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BHS,SSP2-26,,,kt NH3/yr,Emissions|NH3|Transportation Sector,0.11330877827578263,0.10444222258257897,0.08727583853545139,0.07358673370501603,0.06262744491009625,0.053251827734394436,0.0457961988117744,0.039215890562521276,0.033375818070375256,0.02816721841980525
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BHS,SSP2-26,,,kt NOx/yr,Emissions|NOx|Energy Sector,35.84077631431861,31.459069079876215,14.660296532287614,5.952440998143679,2.824311496151362,1.96398079226649,1.3843981195043287,1.2308751283888484,1.199767848877314,0.8868735639602652
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BHS,SSP2-26,,,kt NOx/yr,Emissions|NOx|Transportation Sector,9.121170904841522,7.87892498467835,4.083191932046197,3.165879240717376,2.519522299784196,1.6544145609647665,0.7256955727333574,0.17588851722058774,0.04222901348536847,0.019130611777944152
med,intensity_convergence,aneris_constant_ratio,REMIND-MAGPIE,,BIH,SSP2-26,,,kt CH4/yr,Emissions|CH4|Energy Sector,52.02921982849312,41.869122512657576,27.749226763069206,19.95588568084767,10.50645810532417,5.274734189294014,2.871525585841983,1.7973902842552618,1.082939303981862,0.5887005557098882
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BIH,SSP2-26,,,kt CH4/yr,Emissions|CH4|Transportation Sector,0.22843478788500302,0.23356309247607954,0.22346393458475078,0.2271830319349662,0.16542234172011222,0.11723236091902385,0.08254150459724227,0.048075934607911576,0.028392643964234177,0.028256101382803024
med,intensity_convergence,aneris_reduce_offset_2150_cov,REMIND-MAGPIE,,BIH,SSP2-26,,,Mt H2/yr,Emissions|H2|Agriculture,0.0026405144223691,0.002351535220540465,0.001724123478759782,0.00135472853459234,0.0010073478789222074,0.0007401205000374315,0.0005667530843046112,0.00043803770645054266,0.00031736983130584905,0.0002361663100195268
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BIH,SSP2-26,,,Mt H2/yr,Emissions|H2|Energy Sector,0.0028090792164947,0.002414525423553694,0.0016827768218218198,0.0014484717649371468,0.0012324204438788453,0.0011928446104761579,0.0014648815193756982,0.0018994957884268318,0.002001931452055502,0.0018193861803975093
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BIH,SSP2-26,,,Mt H2/yr,Emissions|H2|Industrial Sector,0.0022928574218727,0.001911925988426015,0.0012083106577034405,0.001039435217166935,0.0008308689508309649,0.0006397151339617048,0.0005346001807671363,0.0004510875191915104,0.00032409807402591516,0.0002290583457617269
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BIH,SSP2-26,,,Mt H2/yr,"Emissions|H2|Residential, Commercial, Other",0.0062740137421272,0.005190860296761366,0.0032426296811884237,0.0027190914539769436,0.002138472820184758,0.0016432670182046308,0.001364493405345128,0.0011376168126874156,0.0008114302912211712,0.0005745468076546312
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BIH,SSP2-26,,,Mt H2/yr,Emissions|H2|Solvents production and application,6.641897090926304e-05,5.54848635623563e-05,3.4389066123082716e-05,2.991281866165261e-05,2.409252265352052e-05,1.8319200278131165e-05,1.455511509929698e-05,1.1590227172391386e-05,8.13655832780586e-06,5.665575793733983e-06
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BIH,SSP2-26,,,Mt H2/yr,Emissions|H2|Transportation Sector,0.0030800921809008,0.0025577501207620524,0.0016066224051381034,0.0013986663691495133,0.0011836636251483503,0.0010201522658737894,0.0010602898105826375,0.001180781732767418,0.001114911512607484,0.0009528430483762332
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BIH,SSP2-26,,,Mt H2/yr,Emissions|H2|Waste,0.0011971994892781,0.0010730551100791722,0.0008013833589218275,0.0006390920619241533,0.00048165772528129143,0.00035740088657769154,0.0002744951147584265,0.00021215791326139637,0.0001530132702813373,0.00011298587974709866
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BIH,SSP2-26,,,kt NH3/yr,Emissions|NH3|Energy Sector,0.018434467962405995,0.021048283484155838,0.028036403896365695,0.03530536165715104,0.041353649233636325,0.0461288556816836,0.04992698990174175,0.05365456467527591,0.056447025226728294,0.05820719351675054
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BIH,SSP2-26,,,kt NH3/yr,Emissions|NH3|Transportation Sector,0.0562672824445072,0.0654095678313251,0.08983135833195191,0.11552946599930186,0.13764950623260752,0.1560508284814426,0.16995184007382516,0.18167236699523406,0.1913360935531838,0.20148314229341224
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BIH,SSP2-26,,,kt NOx/yr,Emissions|NOx|Energy Sector,28.213828804250042,21.528576536230368,12.059217125501196,8.995543901978337,6.0047436416414115,3.8834394666462977,3.79665242946351,4.711608706871518,4.9456960634109075,4.633861279109854
med,intensity_convergence,aneris_reduce_ratio_2080,REMIND-MAGPIE,,BIH,SSP2-26,,,kt NOx/yr,Emissions|NOx|Transportation Sector,10.561627541482599,8.292646039723314,2.5552201281524285,2.2434350445783413,1.622894916634376,1.0733588265802112,0.6862759062186509,0.3587514095707163,0.18267570005213796,0.17800006387708
med,intensity_convergence,aneris_constant_ratio,REMIND-MAGPIE,,BLR,SSP2-26,,,kt CH4/yr,Emissions|CH4|Energy Sector,1.504488887214015,1.7098825523586925,2.021162878441146,2.4615354628186132,3.2455745857620655,3.366651986702875,2.7014731219418064,1.8997462323634382,1.7591391778309016,1.6075433804684758
